,experiment,dish,scan,component,src,t0_ms,f0_MHz,toa_loc,terr_ms,ferr_MHz,gauss2d_twidth_ms,gauss2d_fwidth_MHz,begin_acf_range,end_acf_range,twidth_sigma_ms,fwidth_sigma_MHz,twidtherr_ms,fwidtherr_MHz,off_range_t0,off_range_t1,fluence_jyms,peak_snr,peak_flux_jy,fluence_tot_jyms,scint_bw_MHz,scint_bw_err_MHz,energy_iso_erg_per_hz,spectral_lum_erg_per_s_per_hz,id,sefd_jy,distance_Mpc,dm,toa_mjd_utc,ref_freq_MHz,toa_bary_tdb_inf_freq
0,p47024-2,o8,no0032,0,spc,554.138371503877,1424.0,0,0,0,0.0,0,552.96,555.008,0.3873328156231619,-34.92095578207341,0.0117979061395561,1.0680330978306647,2278,4006,4.078586560349702,5.346219309057061,6.486619018799992,0,3.0569940341118785e-06,476.0805988841448,1.8521357544454008e+30,9.043631613502934e+32,B68-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0034.ds.pazi,0,sfxc,254.0823329032258,1424.0,coe,0,0,0.9792295030920292,0,251.904,255.872,1.3381979874472385,49.25562461085322,0.0247324657939506,0.9221778296293438,4400,7494,9.391361625637158,4.48072788536856,7.688386169590418,0,0.5800807137087212,0.1207374486809752,4.2647315172532906e+30,1.0747811283400427e+33,B70-o8,0,0,0,60380.550158339305,1480,60380.54601245165
0,p47024,o8,no0034,0,scale,481.3607815192509,1424.0,0,0,0,0.0,0,478.72,482.816,-1.299723942014806,43.747676966405,0.03080108994883,1.0416655348377506,4080,6360,9.411125323472753,5.941479562748921,7.208853977659985,0,0.5133626231971697,0.138306119268045,4.273706452775615e+30,1.0433853644471716e+33,B70-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0034,0,spc,481.3607815192509,1424.0,0,0,0,0.0,0,478.72,482.816,-1.2786301000195304,44.57387571286202,0.0317309507407014,1.1118807240659183,4080,6360,9.158332224382802,5.899007476021698,7.157322188631764,0,0.4895305201611635,0.1386800517856026,4.15891003240458e+30,1.0153588946300244e+33,B70-o8,0,0,0,0.0,0,0.0
0,p47024-2,o8,no0034.ds.pazi,0,sfxc,269.89179870967746,1424.0,coe,0,0,2.4031944283028115,0,264.704,275.456,-3.2655050192299986,50.04740466591916,0.0642995095440617,1.0033018970130905,4744,7808,14.866369257728389,3.98737555055202,3.420926668626017,0,0.4801456258494644,0.1179615109626099,6.750999061465511e+30,6.278830972345156e+32,B71-o8,0,0,0,60380.55492305957,1480,60380.55077735976
0,p47024-2,o8,no0034,0,scale,512.3728350967743,1424.0,0,0,0,0.0,0,506.88,518.144,4.229558973310233,65.31744439559276,0.0563942311591216,0.9686458795038888,4520,7656,18.1890926299749,6.702507234207538,4.066108064946117,0,1.7812290118138143,0.1033444003160847,8.259888150567374e+30,7.332997292762228e+32,B71-o8,0,0,0,0.0,0,0.0
0,p47024-2,o8,no0034,0,spc,512.3728350967743,1424.0,0,0,0,0.0,0,506.88,518.144,4.141233510895475,65.32269746418518,0.0590967761197462,1.0399791977738655,4520,7656,17.36656254359819,6.577846830467752,3.990482234892729,0,1.6124485479652666,0.1046753006021902,7.886367236019282e+30,7.001391367204618e+32,B71-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0035.ds.pazi,0,sfxc,252.9249445161292,1424.0,coe,0,0,0.786119907528312,0,250.88,253.952,0.8115529294662419,39.53327439593532,0.019414590068056,0.9494326275541932,4336,7720,5.945495662574555,4.228961989610547,3.6281931981204094,0,0.1255445804628148,0.1713304695239274,2.699921880194254e+30,8.788808203757338e+32,B72-o8,0,0,0,60380.56328246132,1480,60380.55913709116
0,p47024,o8,no0035,0,scale,545.419230967742,1424.0,0,0,0,0.0,0,542.72,547.84,1.0784870295249855,39.32744908742152,0.02998723518556,1.0983712471605631,984,3520,5.297159646643297,4.70806902155912,2.8561725858618816,0,0.0668039029354809,0.2864109576410508,2.4055046113112784e+30,4.698251193967341e+32,B72-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0035,0,spc,545.419230967742,1424.0,0,0,0,0.0,0,542.72,547.84,1.0525935332528586,39.33331361379953,0.0303343624986249,1.1387747620200634,984,3520,5.249789931893546,4.732170835221426,2.8707940663747213,0,-2.1550999842973127e-06,8730.598871698605,2.3839934478070352e+30,4.656237202748117e+32,B72-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0003.ds.pazi,0,sfxc,259.0156275546306,1424.0,coe,0,0,1.7287957706003685,0,254.464,264.96,-2.1149821301666427,60.5156617335376,0.0161538835795637,0.499353902570073,4704,7886,28.03137553267944,5.141352404379551,8.82193780343141,0,-0.1614369726189457,0.0963110456135186,1.272938850313627e+31,1.21278472781405e+33,B56-o8,0,0,0,60380.22753164882,1480,60380.22337312076
0,p47024,o8,no0003,0,scale,929.6633709967168,1424.0,0,0,0,0.0,0,925.696,936.704,2.758209131553156,-49.02874824738615,0.0108521947603675,0.1959287434419227,7870,16154,33.00923763763055,7.815606619062986,9.482750259194797,0,0.2526585295456664,0.1043002904573952,1.498989621796782e+31,1.3617274907310884e+33,B56-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0003,0,spc,929.6633709967168,1424.0,0,0,0,0.0,0,925.696,936.704,2.6671838626264246,-49.09772751323696,0.0111976788275937,0.2093995974227177,7870,16154,31.863672138253047,7.749152280043518,9.402120574094674,0,0.2269886001230855,0.1074875455645153,1.4469680994124624e+31,1.3144695670534725e+33,B56-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0008.ds.pazi,0,sfxc,266.06383417273673,1424.0,coe,0,0,0.8545544364880102,0,263.168,268.928,-1.3975428896590547,49.84640413918968,0.003932485146969,0.1428085213565338,4618,7624,37.79822222754106,14.1524615477432,24.28390931407319,0,0.9741632546384968,0.1504695433400621,1.7164632356386515e+31,2.9799708952059926e+33,B57-o8,0,0,0,60380.27609777975,1480,60380.271941144536
0,p47024,o8,no0008,0,scale,539.9033446826222,1424.0,0,0,0,0.0,0,537.6,544.0,1.682991047082636,48.14153035627861,0.005346430579387,0.1549719711735194,4878,7800,45.721059213144464,18.481252445167065,22.42348034600333,0,0.9111830140062882,0.1760227612714985,2.076248897670066e+31,3.2441389026094785e+33,B57-o8,0,0,0,0.0,0,0.0
0,p47024,o8,no0008,0,spc,539.9033446826222,1424.0,0,0,0,0.0,0,537.6,544.0,1.628522300517882,48.21634275506342,0.0053450457341303,0.1604075025085605,4878,7800,44.20778024120903,18.30192364322749,22.205898995513422,0,0.8898498072589571,0.1730694306703152,2.007529059341278e+31,3.136764155220747e+33,B57-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0011.ds.pazi,0,sfxc,260.30948788345466,1424.0,coe,0,0,1.0955295521161987,0,257.024,261.88800000000003,1.5203333514057225,48.28899418522232,0.0380623357883558,1.223329817249748,4616,8144,7.830672435614344,4.082571813788096,4.953423427293973,0,0.1522905709926599,0.1514725550877701,3.5560035774030096e+30,7.310862618016057e+32,B79-o8,0,0,0,60381.28667000439,1480,60381.28255355452
0,p47025,o8,no0011,0,scale,1001.821935483871,1424.0,0,0,0,0.0,0,998.4,1005.568,-1.7576494605287267,48.48273141714304,0.0464379258706605,1.2987306113649495,8480,15600,8.428913271067936,5.099520707291398,4.375079839762929,0,0.5452556229458208,0.2125451669257767,3.827672015651843e+30,5.33994421826429e+32,B79-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0011,0,spc,1001.821935483871,1424.0,0,0,0,0.0,0,998.4,1005.568,-1.6660047598543035,48.07469376484155,0.0475171737403561,1.3883855103768477,8480,15600,8.180143121115972,5.0556019181869765,4.337400179295463,0,0.5056553570112167,0.2119317219898439,3.714702465405184e+30,5.1823416091032135e+32,B79-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0013.ds.pazi,0,sfxc,268.752074189386,1424.0,coe,0,0,2.3653934409147577,0,254.208,281.088,-2.9103230438508727,54.09276706326735,0.0082768335145327,0.1593368363487178,4992,7912,60.52463402112849,9.480696483581026,11.503019716696496,0,0.936448629436055,0.1400593140222995,2.7484972314929374e+31,1.0225064105256464e+33,B80-o8,0,0,0,60381.30441026254,1480,60381.30029453168
0,p47025,o8,no0013,0,scale,515.9463116586888,1424.0,0,0,0,0.0,0,502.272,529.92,-4.106508786214396,54.28712176965395,0.0113509159894592,0.1555923139413877,4544,7840,97.54580146352916,15.20012628658028,13.040787535813388,0,1.2334463186159157,0.1957898161727015,4.429673464405869e+31,1.6021677750310583e+33,B80-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0013,0,spc,515.9463116586888,1424.0,0,0,0,0.0,0,502.272,529.92,3.69222819098267,53.97329912125834,0.0104742966869195,0.1584980069078332,4544,7840,88.84056384843426,14.750951024198113,12.65542237156205,0,1.061266153709105,0.1684362279760299,4.034358038355973e+31,1.4591862117896315e+33,B80-o8,0,0,0,0.0,0,0.0
