,experiment,dish,scan,component,src,t0_ms,f0_MHz,toa_loc,terr_ms,ferr_MHz,gauss2d_twidth_ms,gauss2d_fwidth_MHz,begin_acf_range,end_acf_range,twidth_sigma_ms,fwidth_sigma_MHz,twidtherr_ms,fwidtherr_MHz,off_range_t0,off_range_t1,fluence_jyms,peak_snr,peak_flux_jy,fluence_tot_jyms,scint_bw_MHz,scint_bw_err_MHz,energy_iso_erg_per_hz,spectral_lum_erg_per_s_per_hz,id,sefd_jy,distance_Mpc,dm,toa_mjd_utc,ref_freq_MHz,toa_bary_tdb_inf_freq
0,stocke,60379,2695980.ds.pazi,0,sfxc,471.0007613713492,1381.46484375,st,0,0,1.2142111338291,0,468.36394666666666,474.0437333333333,1.5278657560993034,36.43374373098735,0.0237005064291027,0.572697231223383,128,1530,16.722900605009695,4.633134382051242,6.10017663294569,0,0.0594397479367834,0.4197071250321924,7.594072522496474e+30,1.3370348163011652e+33,B51-st,0,0,0,60379.26950805355,1430.390625,60379.26530900924
0,stocke,60379,3517707.ds.pazi,0,sfxc,453.29638970072847,1381.46484375,st,0,0,2.587365691556687,0,450.23232,455.2567466666667,-2.094182428401977,-36.988741115826606,0.0141416954425548,0.2452738505851513,209,1829,30.95519862209878,4.689470253938287,8.731850605302837,0,1.5823482630764811,0.2719609814504349,1.4057132123004971e+31,2.797758442025552e+33,B53-st,0,0,0,60379.35177074785,1430.390625,60379.34757485762
0,stocke,60379,4008061.ds.pazi,0,sfxc,446.730263016025,1381.46484375,st,0,0,3.0386876228345057,0,442.14954666666665,450.23232,3.1956163599919023,-28.843508142707627,0.0271481084485818,0.2411717836178466,2294,3827,28.46135279729648,4.588530658817319,8.543899852439898,0,0.7282617034338853,0.2408798098142568,1.2924646407709849e+31,1.5990361073727807e+33,B54-st,0,0,0,60379.40080654902,1430.390625,60379.396612525794
0,stocke,60379,5397914.ds.pazi,0,sfxc,446.4990633493981,1381.46484375,st,0,0,1.9760341123416207,0,443.02336,450.0138666666667,-2.83200750853483,28.17474689501756,0.009672982012895,0.0942131631041362,1488,1873,37.29599468836282,5.850480086777511,10.893665024133169,0,0.8936318978054384,0.2152981796584393,1.6936564723539856e+31,2.422795017748812e+33,B55-st,0,0,0,60379.53979144154,1430.390625,60379.53560265205
0,stocke,60380,2760984.ds.pazi,0,sfxc,456.3042644978148,1381.46484375,st,0,0,1.6229125930930366,0,453.29066666666665,459.6258133333333,-2.101972642939153,-31.054384061220865,0.0052560524405472,0.0778815785405184,2330,3958,87.02850701930825,16.3525648097571,30.4486744131527,0,-0.6334459659255958,0.1186179905255808,3.952070334205261e+31,6.23832492308296e+33,B57-st,0,0,0,60380.276098455,1430.390625,60380.27193814884
0,stocke,60380,3969765.ds.pazi,0,sfxc,452.8936986080245,1381.46484375,st,0,0,1.3276239149049502,0,449.57696,455.2567466666667,2.0872429117688736,-36.25342531917423,0.0117974413426096,0.2051091023094821,1196,1958,20.78636573767324,5.391939018375815,7.099250247000602,0,0.6423613361063901,0.1720968754599103,9.439341452746436e+30,1.6619183090350405e+33,B58-st,0,0,0,60380.39697645418,1430.390625,60380.39282094978
0,stocke,60380,3998840.ds.pazi,0,sfxc,435.7559998201873,1381.46484375,st,0,0,2.3424824876644568,0,432.31914666666665,439.74656,-2.634496223029839,-33.6528661936538,0.0060437990731435,0.0773162140179953,238,1727,53.34694360757352,8.00354888756155,14.902705298052382,0,0.637864467635974,0.1615542713777263,2.422549581428958e+31,3.261632916747541e+33,B59-st,0,0,0,60380.39988405965,1430.390625,60380.39572866998
0,stocke,60380,4319492.ds.pazi,0,sfxc,470.9468549993757,1381.46484375,st,0,0,0.8079496128156387,0,467.27168,472.95146666666665,-1.0236950643560891,-31.41599800970557,0.0021214842494241,0.0655240339961883,2439,3900,668.9429284212481,202.15764003951423,376.4199826330438,0,1.4225449151887608,0.2183037380675706,3.037751184337187e+32,5.348354370710849e+34,B60-st,0,0,0,60380.43194927406,1430.390625,60380.4277951469
0,stocke,60380,4447753.ds.pazi,0,sfxc,447.6190827930584,1381.46484375,st,0,0,0.9008319839171648,0,446.08170666666666,448.7031466666666,0.8563028536144088,-36.11869566163829,0.0057647825948423,0.2454585764136805,2345,3863,18.005442182603403,7.724848732066267,14.383762221397673,0,0.4167988151047033,0.146470546763511,8.176490249146476e+30,3.119083499582854e+33,B61-st,0,0,0,60380.4447753102,1430.390625,60380.4406216867
0,stocke,60380,4521409.ds.pazi,0,sfxc,449.354153796462,1381.46484375,st,0,0,0.508498264960793,0,446.95552,451.1061333333333,0.7265156123559781,-41.37186638089987,0.0017769397196957,0.1048889316006662,129,1684,144.7123558664282,64.97401396493501,120.98240365043564,0,0.7861161131356356,0.1511288363889008,6.571564056427857e+31,1.5832754170695712e+34,B62-st,0,0,0,60380.4521409637,1430.390625,60380.4479876291
0,stocke,60380,5269620.ds.pazi,0,sfxc,455.6220852025808,1381.46484375,st,0,0,2.237972698633363,0,450.88768,460.4996266666666,3.112030144927052,31.228585701329067,0.0356529444959699,0.3589453586029859,2312,3088,25.4938132911335,6.182757529356291,5.756184830238701,0,0.1387879076998451,0.2795013052771817,1.1577050631387166e+31,1.2044439105696765e+33,B66-st,0,0,0,60380.52696201324,1430.390625,60380.5228116008
0,stocke,60380,5962205.ds.pazi,0,sfxc,448.57338629594176,1381.46484375,st,0,0,0.6575489799128977,0,446.51861333333335,451.54304,-0.870512918459251,-39.92336368610051,0.0034658208288784,0.1633547019185971,449,1873,42.19410136653757,15.806700947669686,29.432269267906698,0,0.5675583827494782,0.1320882722500549,1.9160854529211512e+31,3.813540489371559e+33,B73-st,0,0,0,60380.59622050784,1430.390625,60380.59207278564
0,stocke,60381,1949711.ds.pazi,0,sfxc,443.5328918296776,1381.46484375,st,0,0,1.4095484215302372,0,438.6542933333333,448.26624,3.5233749157587497,24.64894226253026,0.0207485569943249,0.1443934853741859,852,1884,27.550302252586324,6.89008329409039,6.414709415372045,0,0.350048474730835,0.1452789137936933,1.2510927276585177e+31,1.3016018201569827e+33,B74-st,0,0,0,60381.19497111216,1430.390625,60381.19084741789
0,stocke,60381,2067454.ds.pazi,0,sfxc,446.9468010993925,1381.46484375,st,0,0,0.8748421616695728,0,444.5525333333333,449.14005333333336,1.1968609649185835,-27.070661076659327,0.0084111078350995,0.1913658521200988,2287,3573,27.387837997184462,9.19043071504289,17.112693685336065,0,1.2199643020740671,0.1786985698994603,1.2437150282571022e+31,2.7110836100051925e+33,B75-st,0,0,0,60381.20674543671,1430.390625,60381.20262223164
0,stocke,60381,2191585.ds.pazi,0,sfxc,463.7668147200001,1381.46484375,st,0,0,2.2874789814211334,0,457.8781866666667,469.23776,2.991392669342275,36.07506215264213,0.0397343823754293,0.4850766645953662,208,1868,30.40789117489981,5.95602373355404,5.545094288566555,0,-1.3675425919298618e-06,4835.348986845952,1.3808593155734766e+31,1.2155908281532962e+33,B76-st,0,0,0,60381.21915849735,1430.390625,60381.21503580792
0,stocke,60381,3044108.ds.pazi,0,sfxc,454.43042249656605,1381.46484375,st,0,0,2.6355032636177627,0,439.74656,471.42229333333336,-3.853592674909121,-38.57539582339746,0.0117088142056417,0.1196721300501481,136,1698,132.5784859056149,10.71190230112288,19.94569226949522,0,2.3350692067706214,0.3128972376873522,6.020550266192488e+31,1.9006822045243324e+33,B80-st,0,0,0,60381.30441087996,1430.390625,60381.3002917243
0,stocke,60381,4497249.ds.pazi,0,sfxc,455.04479692320496,1381.46484375,st,0,0,1.7735305706567897,0,451.1061333333333,458.09664,-2.58963295653596,31.39507843616792,0.006229211630943,0.0752139903234208,2374,3783,30.10248636775184,4.520287543826844,8.416830342949591,0,-0.2424316277735116,0.1522489049253485,1.3669905118953282e+31,1.95549561294841e+33,B87-st,0,0,0,60381.4497249278,1430.390625,60381.44561173269
0,stocke,60381,4719812.ds.pazi,0,sfxc,455.5516558251821,1381.46484375,st,0,0,1.0855150685652022,0,451.7614933333333,458.09664,1.7717422143329251,-27.237343681123,0.0247073901709074,0.3820237012749823,2214,2868,16.36533215256184,4.865610605478245,9.059826080554176,0,1.272307781970916,0.1826663155689556,7.431696340051642e+30,1.1730898637524267e+33,B88-st,0,0,0,60381.47198129639,1430.390625,60381.46786900572
0,stocke,60382,4597962.ds.pazi,0,sfxc,454.35354311602833,1381.46484375,st,0,0,1.5632731251333891,0,451.3245866666667,456.78592,-1.829394404814186,-39.577285155508456,0.0122463323354865,0.2708219392294256,2381,3958,31.778032928346544,6.991812494223227,13.018839837735422,0,-0.3233062183620671,0.1263960572760811,1.4430791187495954e+31,2.642356784819816e+33,B100-st,0,0,0,60382.4597962616,1430.390625,60382.455725201326
0,stocke,60382,5860243.ds.pazi,0,sfxc,476.1573942394953,1381.46484375,st,0,0,0.8218937407357906,0,474.26218666666665,477.5389866666667,1.1251263027501253,-34.02063935220313,0.0080076014062591,0.2429432948589411,2468,3696,20.92311593318817,6.785794758608361,12.635232310228233,0,0.811086214210268,0.1603265998446094,9.501441379471764e+30,2.899609795981373e+33,B101-st,0,0,0,60382.586024355645,1430.390625,60382.58195858162
