,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
46,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52716_cor_O8.fil,527.16,6.4e-05,0.125,68.889383237978,24192
47,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52717_cor_O8.fil,527.17,6.4e-05,0.125,68.37660644395865,24193
48,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52718_cor_O8.fil,527.18,6.4e-05,0.125,68.56497229141252,24193
49,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52719_cor_O8.fil,527.19,6.4e-05,0.125,68.12406399372388,24193
50,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52720_cor_O8.fil,527.2,6.4e-05,0.125,68.23401135187332,24192
51,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52721_cor_O8.fil,527.21,6.4e-05,0.125,69.47631158755242,24192
52,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52722_cor_O8.fil,527.22,6.4e-05,0.125,70.33524969560979,24192
53,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52723_cor_O8.fil,527.23,6.4e-05,0.125,70.3221315653587,24192
54,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52724_cor_O8.fil,527.24,6.4e-05,0.125,71.18922837082549,24192
55,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52725_cor_O8.fil,527.25,6.4e-05,0.125,70.13591504962702,24192
56,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52726_cor_O8.fil,527.26,6.4e-05,0.125,69.98889920965716,24192
57,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52727_cor_O8.fil,527.27,6.4e-05,0.125,70.27019782536703,24192
58,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52728_cor_O8.fil,527.28,6.4e-05,0.125,70.77460720053026,24192
59,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52729_cor_O8.fil,527.29,6.4e-05,0.125,70.66547648715307,24192
60,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52730_cor_O8.fil,527.3,6.4e-05,0.125,71.61057208742577,24192
61,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52731_cor_O8.fil,527.31,6.4e-05,0.125,70.84361181760283,24192
62,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52732_cor_O8.fil,527.32,6.4e-05,0.125,70.80980988478424,24192
63,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52733_cor_O8.fil,527.33,6.4e-05,0.125,70.91099087734158,24192
64,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52734_cor_O8.fil,527.34,6.4e-05,0.125,70.86527101204274,24192
65,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52735_cor_O8.fil,527.35,6.4e-05,0.125,70.23045320149097,24192
66,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52736_cor_O8.fil,527.36,6.4e-05,0.125,69.25266517642092,24193
67,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52737_cor_O8.fil,527.37,6.4e-05,0.125,69.66845219954332,24192
68,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52738_cor_O8.fil,527.38,6.4e-05,0.125,69.3404912181531,24193
69,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52739_cor_O8.fil,527.39,6.4e-05,0.125,69.3311472942927,24193
70,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52740_cor_O8.fil,527.4,6.4e-05,0.125,69.02728904325646,24193
